action,threshold,n,n_tp,n_fp,n_fn,n_tn,cost_tp,cost_fp,cost_fn,cost_tn,cost_tp_counterfactual,total_cost,do_nothing_cost,savings,n_flagged,flag_rate,precision,recall
remove_discount,0.26,7511,448,731,872,5460,8209368.652800001,1431397.3686400002,13841617.952,0.0,14922052.096,23482383.97344,28763670.048000004,5281286.074560005,1179,0.15696977765943282,0.3799830364715861,0.3393939393939394
remove_discount,0.27,7511,448,731,872,5460,8209368.652800001,1431397.3686400002,13841617.952,0.0,14922052.096,23482383.97344,28763670.048000004,5281286.074560005,1179,0.15696977765943282,0.3799830364715861,0.3393939393939394
remove_discount,0.28,7511,448,729,872,5462,8209368.652800001,1429576.96368,13841617.952,0.0,14922052.096,23480563.56848,28763670.048000004,5283106.479520004,1177,0.15670350153108772,0.3806287170773152,0.3393939393939394
remove_discount,0.29,7511,448,729,872,5462,8209368.652800001,1429576.96368,13841617.952,0.0,14922052.096,23480563.56848,28763670.048000004,5283106.479520004,1177,0.15670350153108772,0.3806287170773152,0.3393939393939394
remove_discount,0.29703,7511,396,604,924,5587,7504339.2072,1200404.0312,15123016.943999998,0.0,13640653.104000002,23827760.1824,28763670.048000004,4935909.865600005,1000,0.13313806417254692,0.396,0.3
remove_discount,0.3,7511,396,604,924,5587,7504339.2072,1200404.0312,15123016.943999998,0.0,13640653.104000002,23827760.1824,28763670.048000004,4935909.865600005,1000,0.13313806417254692,0.396,0.3
remove_discount,0.31,7511,396,604,924,5587,7504339.2072,1200404.0312,15123016.943999998,0.0,13640653.104000002,23827760.1824,28763670.048000004,4935909.865600005,1000,0.13313806417254692,0.396,0.3
remove_discount,0.310345,7511,366,511,954,5680,7126550.882400001,1065217.45904,15809632.08,0.0,12954037.968000002,24001400.42144,28763670.048000004,4762269.626560003,877,0.11676208227932366,0.41733181299885974,0.2772727272727273
remove_discount,0.314917,7511,366,511,954,5680,7126550.882400001,1065217.45904,15809632.08,0.0,12954037.968000002,24001400.42144,28763670.048000004,4762269.626560003,877,0.11676208227932366,0.41733181299885974,0.2772727272727273
remove_discount,0.32,7511,274,311,1046,5880,5399277.847200001,751981.1564800001,18949292.144,0.0,9814377.904000001,25100551.147680003,28763670.048000004,3663118.900320001,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
remove_discount,0.33,7511,274,311,1046,5880,5399277.847200001,751981.1564800001,18949292.144,0.0,9814377.904000001,25100551.147680003,28763670.048000004,3663118.900320001,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
remove_discount,0.34,7511,274,311,1046,5880,5399277.847200001,751981.1564800001,18949292.144,0.0,9814377.904000001,25100551.147680003,28763670.048000004,3663118.900320001,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
remove_discount,0.35,7511,274,311,1046,5880,5399277.847200001,751981.1564800001,18949292.144,0.0,9814377.904000001,25100551.147680003,28763670.048000004,3663118.900320001,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
remove_discount,0.350877,7511,274,311,1046,5880,5399277.847200001,751981.1564800001,18949292.144,0.0,9814377.904000001,25100551.147680003,28763670.048000004,3663118.900320001,585,0.07788576754093995,0.4683760683760684,0.20757575757575758
remove_discount,0.36,7511,154,119,1166,6072,3425085.6024,330114.3395200001,22537641.68,0.0,6226028.368000001,26292841.62192,28763670.048000004,2470828.4260800034,273,0.036346691519105315,0.5641025641025641,0.11666666666666667
remove_discount,0.37,7511,154,118,1166,6073,3425085.6024,329337.41312000004,22537641.68,0.0,6226028.368000001,26292064.69552,28763670.048000004,2471605.3524800055,272,0.03621355345493277,0.5661764705882353,0.11666666666666667
remove_discount,0.38,7511,154,118,1166,6073,3425085.6024,329337.41312000004,22537641.68,0.0,6226028.368000001,26292064.69552,28763670.048000004,2471605.3524800055,272,0.03621355345493277,0.5661764705882353,0.11666666666666667
