action,threshold,n,n_tp,n_fp,n_fn,n_tn,cost_tp,cost_fp,cost_fn,cost_tn,cost_tp_counterfactual,total_cost,do_nothing_cost,savings,n_flagged,flag_rate,precision,recall
manual_pack_check,0.83,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.84,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.85,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.86,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.87,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.88,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.89,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.9,7511,12,6,1308,6185,895288.2960000002,240.0,27570592.32,0.0,1193077.7280000001,28466120.616,28763670.048000004,297549.43200000376,18,0.0023964851551058447,0.6666666666666666,0.00909090909090909
manual_pack_check,0.91,7511,11,6,1309,6185,885791.4800000002,240.0,27583201.408,0.0,1180468.6400000001,28469232.888,28763670.048000004,294437.1600000039,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
manual_pack_check,0.92,7511,11,6,1309,6185,885791.4800000002,240.0,27583201.408,0.0,1180468.6400000001,28469232.888,28763670.048000004,294437.1600000039,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
manual_pack_check,0.93,7511,11,6,1309,6185,885791.4800000002,240.0,27583201.408,0.0,1180468.6400000001,28469232.888,28763670.048000004,294437.1600000039,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
manual_pack_check,0.94,7511,11,6,1309,6185,885791.4800000002,240.0,27583201.408,0.0,1180468.6400000001,28469232.888,28763670.048000004,294437.1600000039,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
manual_pack_check,0.95,7511,11,6,1309,6185,885791.4800000002,240.0,27583201.408,0.0,1180468.6400000001,28469232.888,28763670.048000004,294437.1600000039,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
manual_pack_check,0.96,7511,11,6,1309,6185,885791.4800000002,240.0,27583201.408,0.0,1180468.6400000001,28469232.888,28763670.048000004,294437.1600000039,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
manual_pack_check,0.97,7511,11,6,1309,6185,885791.4800000002,240.0,27583201.408,0.0,1180468.6400000001,28469232.888,28763670.048000004,294437.1600000039,17,0.002263347090933298,0.6470588235294118,0.008333333333333333
